,Season,crop Type,Harvest Date (YYYY/MM/DD),Harvest Date (Step),Yield (tonne/ha),Seasonal irrigation (mm),Es,Tr,DeepPerc,CR,biomass,harvest_index,biomass_ns,canopy_cover,run
16,16,WheatGDD,1996-05-17,6119,7.95748624638559,30.0,73.26667688557703,259.56389977428637,29.368253980704267,0.0,1630.4236186376936,0.48,1786.7170702177107,0.9284372221217134,209
17,17,WheatGDD,1997-05-15,6482,1.8556149000759936,30.0,74.01829160365607,143.67772278404388,0.0,0.0,965.835456930729,0.44743434575362756,1753.8411199166546,0.9127663812688573,209
18,18,WheatGDD,1998-05-16,6848,4.111794429361845,30.0,87.86119731266442,172.86611053980832,0.0,0.0,1101.8451875982041,0.44687212582471475,1750.9258327158416,0.8856844669308797,209
19,19,WheatGDD,1999-05-20,7217,4.695736942998953,30.0,64.28301503007789,207.61312993767706,0.0,0.0,1276.8181209772752,0.43679887205377177,1715.944556296103,0.9287232824152494,209
20,20,WheatGDD,2000-05-16,7579,0.10152974113958742,30.0,143.72719937496794,40.79856941532775,0.0,0.0,336.0538587214562,0.4164070353588129,1695.5270041499778,0.5078450820611689,209
21,21,WheatGDD,2001-05-11,7939,1.2084443596621077,30.0,84.27472780477407,176.98241328792864,0.0,0.0,1033.3494474691663,0.37436627178139603,1649.7571073388187,0.917963142177642,209
22,22,WheatGDD,2002-04-02,8265,0.0,20.0,75.94679454716858,12.377573674127913,0.0,0.0,110.22226131872316,0.022545378279353052,1093.1446774875328,0.15394220390844054,209
0,0,WheatGDD,1980-05-30,288,3.1164215994452826,30.0,71.30396719825589,203.90344977708963,0.0,0.0,1208.6363813224248,0.3887771740376242,1665.3493866690405,0.9342795741908007,210
1,1,WheatGDD,1981-05-30,653,5.93783014693664,30.0,82.28645755530061,253.31489983263447,0.0,0.0,1358.1589203267952,0.48,1628.3634605645789,0.9373002298128679,210
2,2,WheatGDD,1982-05-24,1012,7.205487228528637,30.0,65.5901918371158,265.3852560000466,0.0,0.0,1518.1199527180502,0.4650230918439555,1720.0220211194094,0.9157008544885004,210
3,3,WheatGDD,1983-05-29,1382,2.5489559350303015,30.0,69.4669169433207,161.2155997707807,0.0,0.0,1125.6820235991086,0.48,1690.640824898689,0.92434653040243,210
4,4,WheatGDD,1984-05-31,1750,2.967691807036899,30.0,64.83959477432305,184.62555965569103,0.0,0.0,1180.118850329362,0.48,1710.777554337969,0.9351725963591493,210
5,5,WheatGDD,1985-05-28,2112,8.184349398090035,30.0,62.26623671519721,332.35696395319815,50.7066710891571,0.0,1705.8921289727155,0.48,1707.6245850304258,0.9376741417286278,210
6,6,WheatGDD,1986-05-21,2470,2.2512225096739105,30.0,86.17921826665534,170.01121262558493,0.0,0.0,939.1162880187702,0.37552292530191994,1604.1793369318582,0.8560075630572439,210
7,7,WheatGDD,1987-06-02,2847,4.461275253849458,30.0,78.46316226768138,255.07847016845753,0.0,0.0,1360.2655544176196,0.3823030372608826,1675.4925229520904,0.9376373633586987,210
8,8,WheatGDD,1988-05-14,3194,0.29333275732172537,30.0,85.82763166473592,85.79948206535406,0.0,0.0,471.34442022614576,0.3708626776031363,1593.686738532682,0.7218613573776084,210
9,9,WheatGDD,1989-05-25,3570,0.3871978970919222,30.0,85.27054985956242,128.5906289001798,0.0,0.0,759.6404018486772,0.377810033644519,1631.9055947091701,0.8019682306437287,210
10,10,WheatGDD,1990-05-16,3926,6.62782148646856,30.0,59.74271961848995,232.68561099623903,0.0,0.0,1487.4212524871473,0.48,1747.7711778922235,0.9373638740266744,210
11,11,WheatGDD,1991-06-02,4308,8.087256548039305,30.0,63.24211522175415,302.5608440577484,96.32582175228013,0.0,1725.2675613992903,0.48,1804.8230229894668,0.937807158361598,210
12,12,WheatGDD,1992-05-31,4672,6.60401848768645,30.0,60.85621504552342,261.464602762632,0.0,0.0,1521.8647740078088,0.48,1787.945954713151,0.9375677585512745,210
13,13,WheatGDD,1993-05-30,5036,5.675633082152976,30.0,54.91500506182061,274.5128961941512,0.0,0.0,1442.777659423756,0.42038918629263605,1719.0490062362712,0.9376619987281435,210
14,14,WheatGDD,1994-05-18,5389,0.04290575957042619,30.0,95.76716324347262,83.56195531978325,0.0,0.0,581.8733940701215,0.37416162369928946,1663.0028565031303,0.8149672113565967,210
15,15,WheatGDD,1995-05-18,5754,3.298102275248064,30.0,62.51559079794974,186.5450024168767,0.0,0.0,1059.9850342304785,0.3835596233556184,1643.5737521916071,0.928391678907668,210
16,16,WheatGDD,1996-05-17,6119,7.9724527989399565,30.0,73.26667688557703,260.0801117099508,28.852042045180962,0.0,1632.533268207432,0.48,1786.7170702177107,0.9284372221217134,210
17,17,WheatGDD,1997-05-15,6482,2.154982581803225,30.0,74.40744123136754,145.95043379123175,0.0,0.0,978.7733619089827,0.44743434575362756,1753.8411199166546,0.915005520506585,210
18,18,WheatGDD,1998-05-16,6848,4.2150389749504,30.0,88.0521018927394,174.59551196694568,0.0,0.0,1107.0305919909322,0.44687212582471475,1750.9258327158416,0.8855928204065251,210
19,19,WheatGDD,1999-05-20,7217,4.526596224410705,30.0,64.60495862888683,207.05067953639187,0.0,0.0,1270.8296618918007,0.43679887205377177,1715.9551421450547,0.9288050009391831,210
20,20,WheatGDD,2000-05-16,7579,0.08759249606286268,30.0,126.49879824740819,59.81568280338921,0.0,0.0,413.48464906105045,0.4164070353588129,1695.5270041499778,0.5485863752512998,210
21,21,WheatGDD,2001-05-11,7939,1.4279194386043348,30.0,79.35609067186742,181.77660597310592,0.0,0.0,1055.344475162496,0.37436627178139603,1649.7502386337005,0.9178878090925435,210
22,22,WheatGDD,2002-05-10,8303,0.0,30.0,134.68587647628829,12.198399437254775,0.0,0.0,107.96416541502403,0.022545378279353052,1624.799069053378,0.1496716641687817,210
0,0,WheatGDD,1980-05-30,288,2.9122637811300223,30.0,71.3144984335435,204.20531557427043,0.0,0.0,1209.7498761581198,0.3887771740376242,1666.0623120346283,0.9346829031498195,211
1,1,WheatGDD,1981-05-30,653,5.928599746380241,30.0,81.62832334379301,255.57382106844756,0.0,0.0,1369.817089659722,0.48,1628.8336165954606,0.9373634540080718,211
2,2,WheatGDD,1982-05-24,1012,7.232026911204402,30.0,65.10657783807353,267.82522428246375,0.0,0.0,1529.4831348008852,0.4650230918439555,1720.2095873228009,0.9152056270498978,211
3,3,WheatGDD,1983-05-18,1371,3.163147809470759,30.0,57.2818520105291,164.40550805149724,0.0,0.0,1140.3025794669263,0.39359774410754356,1654.9534304473232,0.9129012535012682,211
4,4,WheatGDD,1984-05-31,1750,3.166603410513183,30.0,62.58778065547381,198.6961475558139,0.0,0.0,1247.1951193056534,0.48,1713.4874979595888,0.9368275058398747,211
5,5,WheatGDD,1985-05-28,2112,8.185835698171378,30.0,61.357049474155644,332.4241986904131,50.78160151620347,0.0,1706.0709850404753,0.48,1707.6245850304258,0.9376741417286278,211
6,6,WheatGDD,1986-05-21,2470,2.3296938665729763,30.0,88.4392204261508,165.89975966060265,0.0,0.0,924.7711074253073,0.37552292530191994,1604.1793369318582,0.8507277241389699,211
7,7,WheatGDD,1987-06-02,2847,4.663774215042455,30.0,77.8556498129901,263.81939972315735,0.0,0.0,1391.0535929423695,0.3823030372608826,1675.5857943853284,0.93774093133174,211
8,8,WheatGDD,1988-05-14,3194,0.5619636293259429,30.0,88.9799387742409,74.79465644170223,0.0,0.0,406.2580710500128,0.3708626776031363,1593.686738532682,0.6553687124740984,211
9,9,WheatGDD,1989-05-25,3570,0.43764748220150396,30.0,87.88255214467769,126.16552727869316,0.0,0.0,742.031982316515,0.377810033644519,1631.9055947091701,0.7547178689732792,211
10,10,WheatGDD,1990-05-16,3926,6.61933419330074,30.0,59.56175925538816,233.36619240520892,0.0,0.0,1488.4031395243971,0.48,1747.9371958991676,0.9370846109976735,211
11,11,WheatGDD,1991-06-02,4308,8.235986313028647,30.0,63.13106580663411,308.73045556733024,86.32582175228013,0.0,1745.3663111403212,0.48,1804.8239052417773,0.9378088923333083,211
12,12,WheatGDD,1992-05-31,4672,6.624619331666016,30.0,60.897311430343414,262.6876995844027,0.0,0.0,1528.5323972794893,0.48,1788.7841522225385,0.9375895767948235,211
13,13,WheatGDD,1993-05-30,5036,5.6975788004065295,30.0,54.67162388365447,273.3813206198671,0.0,0.0,1443.6846435806624,0.42038918629263605,1718.9423622106249,0.937624761955587,211
14,14,WheatGDD,1994-05-18,5389,0.24788071115799723,30.0,89.68151608852111,91.04825107322647,0.0,0.0,606.2073271675115,0.37416162369928946,1663.0028565031303,0.7832096497473351,211
15,15,WheatGDD,1995-05-17,5753,3.1921138270815796,30.0,62.28320838922319,186.652656637169,0.0,0.0,1064.1982658966897,0.36748622724822144,1635.7210456512832,0.9245974173369685,211
16,16,WheatGDD,1996-05-17,6119,8.151018163222693,30.0,72.33582847718603,267.2249384642353,22.871889679516503,0.0,1662.2633455432833,0.48,1787.572591508385,0.9284372221217134,211
17,17,WheatGDD,1997-05-15,6482,2.163248138353435,30.0,70.53497923019891,150.68823969527304,0.0,0.0,1002.6311786817613,0.44743434575362756,1753.8411199166546,0.9109907362703182,211
18,18,WheatGDD,1998-05-16,6848,4.052719860211253,30.0,80.15057966520207,186.2769099996424,0.0,0.0,1150.410077419669,0.44687212582471475,1750.9258327158416,0.8770542909567436,211
19,19,WheatGDD,1999-05-20,7217,5.027062048874798,30.0,59.53928125903862,222.76138632480527,0.0,0.0,1339.7857546012638,0.43679887205377177,1716.6775713984603,0.9338656004067378,211
20,20,WheatGDD,2000-05-16,7579,0.22759275617279068,30.0,141.78641861947878,44.66850267158244,0.0,0.0,320.70514507455033,0.4164070353588129,1695.5270041499778,0.4099829704511653,211
21,21,WheatGDD,2001-05-11,7939,1.4625163734308544,30.0,78.84828663157487,181.90767016543694,0.0,0.0,1057.7793190403343,0.37436627178139603,1649.5888744276945,0.9171873626497773,211
22,22,WheatGDD,2002-05-15,8308,0.10134904624558978,30.0,149.4771780912753,13.260674114479562,0.0,0.0,107.65475616450694,0.27263458585810446,1660.6801676977243,0.14232389940510093,211
0,0,WheatGDD,1980-05-30,288,2.9114559592109392,30.0,71.09257942889042,204.17108021140484,0.0,0.0,1209.5875516490503,0.3887771740376242,1665.909584912197,0.9345142143339372,212
1,1,WheatGDD,1981-05-30,653,5.927231179305928,30.0,81.6241452325934,255.53002657724173,0.0,0.0,1369.6753679447818,0.48,1628.8315878815113,0.9373617652181885,212
2,2,WheatGDD,1982-05-24,1012,7.233351770938955,30.0,65.12198928591391,267.86084494609696,0.0,0.0,1529.592612119709,0.4650230918439555,1720.2055724959087,0.9150818010837823,212
3,3,WheatGDD,1983-05-18,1371,3.113514846255347,30.0,57.7880215458122,163.98610922821084,0.0,0.0,1138.042888411979,0.39359774410754356,1654.9534304473232,0.9132687707592791,212
4,4,WheatGDD,1984-05-31,1750,3.161041953309791,30.0,62.5414919076151,198.67865185021572,0.0,0.0,1247.2932065878097,0.48,1713.4570619976791,0.9367903407161108,212
5,5,WheatGDD,1985-05-28,2112,8.185844697509383,30.0,61.3630501344836,332.4245741537742,50.38685566831251,0.0,1706.0720261120298,0.48,1707.6245850304258,0.9376741417286278,212
6,6,WheatGDD,1986-05-21,2470,2.4029377226016764,30.0,87.20848888171213,167.38045045974152,0.0,0.0,926.9692541085391,0.37552292530191994,1604.1793369318582,0.8471219469416872,212
7,7,WheatGDD,1987-06-02,2847,4.667205468160196,30.0,77.85192273829598,263.8540133776956,0.0,0.0,1391.1744612174825,0.3823030372608826,1675.5871648447487,0.9377409961977352,212
8,8,WheatGDD,1988-05-14,3194,0.7099863280785007,30.0,89.40667677716392,80.62363975466567,0.0,0.0,429.01766117485664,0.3708626776031363,1593.686738532682,0.669709327057794,212
9,9,WheatGDD,1989-05-25,3570,0.40557828296853804,30.0,87.66049359059484,126.48649562790216,0.0,0.0,740.1314519633793,0.377810033644519,1631.9055947091701,0.7535038140135094,212
10,10,WheatGDD,1990-05-16,3926,6.6303162528719275,30.0,59.61017423348391,233.28802562826536,0.0,0.0,1488.0735072748466,0.48,1747.5865810298862,0.9364583606904602,212
11,11,WheatGDD,1991-06-02,4308,8.236252172549149,30.0,63.11571613109356,308.7409475074086,86.32582175228013,0.0,1745.402242300576,0.48,1804.8239052417773,0.9378088923333083,212
12,12,WheatGDD,1992-05-31,4672,6.7283069056540175,30.0,60.77173254473093,267.0500034192823,0.0,0.0,1542.727528104428,0.48,1788.9524282873767,0.9376518809237341,212
13,13,WheatGDD,1993-05-30,5036,5.718621694371774,30.0,54.61348519950764,274.47835341243524,0.0,0.0,1447.6805357426356,0.42038918629263605,1718.9445274177767,0.9376283881953484,212
14,14,WheatGDD,1994-05-18,5389,0.18191050236139097,30.0,90.4869404693473,90.3058550711292,0.0,0.0,595.5319351179791,0.37416162369928946,1663.0028565031303,0.7743982399431766,212
15,15,WheatGDD,1995-05-17,5753,3.248779802243079,30.0,62.71490716326599,186.37116937110983,0.0,0.0,1062.8550941225465,0.37552292530191994,1635.7210456512832,0.9218242649759607,212
16,16,WheatGDD,1996-05-17,6119,8.151827647240982,30.0,72.33479655433311,267.2402627847076,22.751536945862416,0.0,1662.3528752726265,0.48,1787.5742801576732,0.9284372221217134,212
17,17,WheatGDD,1997-05-15,6482,2.99789594731899,30.0,69.56415677703531,151.6779882926639,0.0,0.0,1007.6504160529272,0.44743434575362756,1753.8411199166546,0.9073958174450707,212
18,18,WheatGDD,1998-05-16,6848,4.003547125576458,30.0,80.27798075132456,186.20020339755294,0.0,0.0,1150.2727556530567,0.44687212582471475,1750.9258327158416,0.8735258582908534,212
19,19,WheatGDD,1999-05-20,7217,5.023553215838024,30.0,59.632557159648826,222.63731837480856,0.0,0.0,1339.7930545854033,0.43679887205377177,1716.2919232003512,0.9331903658196744,212
20,20,WheatGDD,2000-05-16,7579,0.25270879002037916,30.0,149.53933821610931,36.212728854925594,0.0,0.0,285.4250872172519,0.4164070353588129,1695.5270041499778,0.4099829704511653,212
21,21,WheatGDD,2001-05-11,7939,0.8345538912056499,30.0,81.65506016671854,179.39686852831048,0.0,0.0,1047.7840034592248,0.37436627178139603,1649.354497112421,0.90872936878726,212
22,22,WheatGDD,2002-05-15,8308,0.11319989798283471,30.0,149.05159170386787,13.786332925165125,0.0,0.0,108.48469044448223,0.2985552626258414,1660.6801676977243,0.14232389940510093,212
0,0,WheatGDD,1980-05-30,288,3.142306289882857,30.0,72.13998082735021,203.07594134441823,0.0,0.0,1205.6418623066947,0.3887771740376242,1665.26042023449,0.9341997587975347,213
1,1,WheatGDD,1981-05-30,653,5.899107787075243,30.0,82.27868611226731,253.52681165959913,0.0,0.0,1359.239170147189,0.48,1628.481649778258,0.9373580310274306,213
2,2,WheatGDD,1982-05-24,1012,7.16885351947665,30.0,67.48674430793999,262.96175096318825,0.0,0.0,1509.3282986970862,0.4650230918439555,1720.0285488250645,0.915209278813684,213
3,3,WheatGDD,1983-05-29,1382,3.828947731855442,30.0,71.20644868310757,155.22030934085333,0.0,0.0,1103.479000806258,0.48,1689.9885110965454,0.9227032269165529,213
